Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.2-192.168.0.10-21-38098-6,192.168.0.10,38098,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10055987,14,16,73.0,188.0,14.0,0.0,5.2142857142857135,6.302363066325219,34.0,0.0,11.75,14.401388821915754,25.954687491143336,2.983297412775096,346758.1724137931,939834.2195255985,3410631.0,10.0,1.0055323E7,773486.3846153845,1328527.4715841433,3456640.0,1818.0,1.0055987E7,670399.1333333334,1239335.4957465178,3410631.0,163.0,0,0,0,0,448,528,1.3922054592950448,1.5910919534800512,0.0,34.0,8.419354838709674,11.575186660981288,133.98494623655913,0,1,0,0,0,0,0,0,1.0,8.7,5.214285714285714,11.75,0,0,0,0,0,0,14,73,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38084-6,192.168.0.10,38084,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10056360,14,16,74.0,188.0,15.0,0.0,5.2857142857142865,6.426251107504537,34.0,0.0,11.75,14.401388821915754,26.05316436563528,2.9831867594238872,346771.0344827586,939854.5771791916,3410514.0,9.0,1.0055414E7,773493.3846153846,1328537.2854403032,3456425.0,2004.0,1.005636E7,670424.0000000001,1239361.6144403883,3410514.0,312.0,0,0,0,0,448,528,1.3921538210644806,1.5910329383594064,0.0,34.0,8.451612903225804,11.595512665617447,134.45591397849464,0,1,0,0,0,0,0,0,1.0,8.733333333333333,5.285714285714286,11.75,0,0,0,0,0,0,14,74,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38072-6,192.168.0.10,38072,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10056990,14,16,74.0,188.0,15.0,0.0,5.2857142857142865,6.4142698058981855,34.0,0.0,11.75,14.401388821915754,26.05153231732357,2.9829998836630045,346792.7586206896,939926.0257223763,3410581.0,10.0,1.0055654E7,773511.8461538462,1328647.042335915,3456040.0,1549.0,1.005699E7,670466.0,1239465.5391110547,3410581.0,207.0,0,0,0,0,448,528,1.3920666123760688,1.5909332712869357,0.0,34.0,8.451612903225804,11.592637633939393,134.38924731182794,0,1,0,0,0,0,0,0,1.0,8.733333333333333,5.285714285714286,11.75,0,0,0,0,0,0,14,74,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38122-6,192.168.0.10,38122,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10076065,14,16,77.0,188.0,16.0,0.0,5.500000000000001,6.733955289883788,34.0,0.0,11.75,14.401388821915754,26.29994943462552,2.9773527661840213,347450.5172413793,942086.0157494197,3411211.0,8.0,1.0074971E7,774997.7692307694,1331559.8124302789,3456833.0,1882.0,1.0076065E7,671737.6666666666,1242371.483375568,3411211.0,486.0,0,0,0,0,448,528,1.3894312908858766,1.5879214752981448,0.0,34.0,8.548387096774192,11.644279596086138,135.58924731182793,0,1,0,0,0,0,0,0,1.0,8.833333333333334,5.5,11.75,0,0,0,0,0,0,14,77,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38064-6,192.168.0.10,38064,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10087104,14,16,75.0,188.0,16.0,0.0,5.357142857142857,6.535196340492855,34.0,0.0,11.75,14.401388821915754,26.072894658367755,2.9740944477225573,347831.1724137931,941733.361980945,3409942.0,14.0,1.0085587E7,775814.3846153847,1333380.9661599929,3457338.0,1187.0,1.0087104E7,672473.6,1241701.463375718,3409942.0,343.0,0,0,0,0,448,528,1.3879107422705268,1.5861837054520307,0.0,34.0,8.483870967741934,11.61284050162272,134.85806451612905,0,1,0,0,0,0,0,0,1.0,8.766666666666667,5.357142857142857,11.75,0,0,0,0,0,0,14,75,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38150-6,192.168.0.10,38150,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10106018,14,16,75.0,188.0,16.0,0.0,5.357142857142857,6.535196340492855,34.0,0.0,11.75,14.401388821915754,26.024097720783793,2.9685282571236264,348483.37931034487,942374.1393407251,3410274.0,8.0,1.0104922E7,777301.6923076925,1333737.585575175,3456776.0,709.0,1.0106018E7,673734.5333333332,1242310.9155407494,3410274.0,171.0,0,0,0,0,448,528,1.3853131866576924,1.5832150704659342,0.0,34.0,8.483870967741934,11.61284050162272,134.85806451612902,0,1,0,0,0,0,0,0,1.0,8.766666666666667,5.357142857142857,11.75,0,0,0,0,0,0,14,75,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38188-6,192.168.0.10,38188,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10105933,14,16,73.0,188.0,14.0,0.0,5.2142857142857135,6.302363066325219,34.0,0.0,11.75,14.401388821915754,25.826413058546894,2.9685532251203326,348480.44827586197,942284.6339372494,3409903.0,9.0,1.0104916E7,777301.2307692308,1333690.450513921,3456303.0,855.0,1.0105933E7,673728.8666666667,1242182.1814447502,3409903.0,104.0,0,0,0,0,448,528,1.3853248383894885,1.583228386730844,0.0,34.0,8.419354838709674,11.575186660981288,133.98494623655913,0,1,0,0,0,0,0,0,1.0,8.7,5.214285714285714,11.75,0,0,0,0,0,0,14,73,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38160-6,192.168.0.10,38160,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10106072,14,16,76.0,188.0,15.0,0.0,5.42857142857143,6.618322884401893,34.0,0.0,11.75,14.401388821915754,26.122909078819152,2.9685123953203583,348485.2413793103,942327.7168226506,3410076.0,8.0,1.0105071E7,777313.1538461539,1333727.654003548,3456505.0,892.0,1.0106072E7,673738.1333333332,1242242.2567638308,3410076.0,79.0,0,0,0,0,448,528,1.3853057844828338,1.5832066108375242,0.0,34.0,8.516129032258064,11.624316374858166,135.1247311827957,0,1,0,0,0,0,0,0,1.0,8.8,5.428571428571429,11.75,0,0,0,0,0,0,14,76,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38174-6,192.168.0.10,38174,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10106338,14,16,73.0,188.0,14.0,0.0,5.2142857142857135,6.302363066325219,34.0,0.0,11.75,14.401388821915754,25.825378094419563,2.9684342637263867,348494.4137931034,942304.2695554307,3409652.0,11.0,1.0105128E7,777317.5384615384,1333748.420340309,3456125.0,1189.0,1.0106338E7,673755.8666666667,1242205.070675753,3409652.0,185.0,0,0,0,0,448,528,1.3852693230723137,1.5831649406540729,0.0,34.0,8.419354838709674,11.575186660981288,133.98494623655913,0,1,0,0,0,0,0,0,1.0,8.7,5.214285714285714,11.75,0,0,0,0,0,0,14,73,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38190-6,192.168.0.10,38190,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10106482,14,16,76.0,188.0,16.0,0.0,5.428571428571428,6.629935441317958,34.0,0.0,11.75,14.401388821915754,26.121849324027888,2.9683919686395326,348499.3793103448,942419.6016819613,3409960.0,13.0,1.0105489E7,777345.3076923076,1333863.5684300316,3456364.0,446.0,1.0106482E7,673765.4666666666,1242372.9839756466,3409960.0,103.0,0,0,0,0,448,528,1.3852495853651152,1.5831423832744174,0.0,34.0,8.516129032258066,11.627183573396541,135.19139784946236,0,1,0,0,0,0,0,0,1.0,8.8,5.428571428571429,11.75,0,0,0,0,0,0,14,76,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38132-6,192.168.0.10,38132,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10107477,14,16,72.0,188.0,13.0,0.0,5.142857142857142,6.199964551476116,34.0,0.0,11.75,14.401388821915754,25.723531203682185,2.9680997542710217,348533.6896551724,945912.9907858146,3439874.0,16.0,1.0104715E7,777285.7692307692,1337542.1879489855,3476482.0,1129.0,1.0107477E7,673831.7999999999,1247596.556563413,3439874.0,189.0,0,0,0,0,448,528,1.38511321865981,1.5829865356112114,0.0,34.0,8.387096774193548,11.560500044994704,133.64516129032256,0,1,0,0,0,0,0,0,1.0,8.666666666666666,5.142857142857143,11.75,0,0,0,0,0,0,14,72,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38062-6,192.168.0.10,38062,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10117069,14,16,73.0,188.0,14.0,0.0,5.2142857142857135,6.302363066325219,34.0,0.0,11.75,14.401388821915754,25.797985562814684,2.965285696875251,348864.4482758621,947218.0642097825,3440787.0,9.0,1.0115374E7,778105.6923076925,1337335.29450866,3477181.0,1494.0,1.0117069E7,674471.2666666666,1249343.9553964464,3440787.0,366.0,0,0,0,0,448,528,1.3837999918751172,1.5814857050001339,0.0,34.0,8.419354838709674,11.575186660981288,133.98494623655913,0,1,0,0,0,0,0,0,1.0,8.7,5.214285714285714,11.75,0,0,0,0,0,0,14,73,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38068-6,192.168.0.10,38068,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10136578,14,16,75.0,188.0,15.0,0.0,5.357142857142857,6.535196340492855,34.0,0.0,11.75,14.401388821915754,25.9456396428854,2.959578666488829,349537.17241379316,949433.1401743685,3439718.0,9.0,1.013538E7,779644.6153846154,1340319.844386937,3475821.0,1777.0,1.0136578E7,675771.8666666667,1252332.8643233264,3439718.0,406.0,0,0,0,0,448,528,1.38113671102812,1.5784419554607088,0.0,34.0,8.483870967741936,11.61284050162272,134.85806451612902,0,1,0,0,0,0,0,0,1.0,8.766666666666667,5.357142857142857,11.75,0,0,0,0,0,0,14,75,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38108-6,192.168.0.10,38108,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10137563,14,16,74.0,188.0,15.0,0.0,5.2857142857142865,6.4142698058981855,34.0,0.0,11.75,14.401388821915754,25.844475639756812,2.959291103788948,349571.1379310345,949794.0660009909,3440579.0,14.0,1.0136371E7,779720.8461538462,1341161.390424101,3477231.0,1430.0,1.0137563E7,675837.5333333333,1252866.2432497314,3440579.0,359.0,0,0,0,0,448,528,1.381002515101509,1.578288588687439,0.0,34.0,8.451612903225804,11.592637633939393,134.38924731182794,0,1,0,0,0,0,0,0,1.0,8.733333333333333,5.285714285714286,11.75,0,0,0,0,0,0,14,74,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38138-6,192.168.0.10,38138,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10137982,14,16,75.0,188.0,15.0,0.0,5.357142857142857,6.511612619090521,34.0,0.0,11.75,14.401388821915754,25.94204645461,2.9591687971038025,349585.58620689646,949654.4755203831,3439628.0,11.0,1.013685E7,779757.6923076923,1340628.5192563217,3476876.0,901.0,1.0137982E7,675865.4666666667,1252631.665569496,3439628.0,198.0,0,0,0,0,448,528,1.3809454386484412,1.5782233584553613,0.0,34.0,8.483870967741934,11.607098310206375,134.7247311827957,0,1,0,0,0,0,0,0,1.0,8.766666666666667,5.357142857142857,11.75,0,0,0,0,0,0,14,75,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38128-6,192.168.0.10,38128,192.168.0.2,21,6,25/04/2025 08:06:14 PM,10146319,14,16,80.0,188.0,17.0,0.0,5.714285714285714,7.053952208389404,34.0,0.0,11.75,14.401388821915754,26.413520016470997,2.9567373152766043,349873.0689655173,946885.9969260114,3429707.0,9.0,1.0144694E7,780361.0769230768,1339780.0028532958,3475610.0,1882.0,1.0146319E7,676421.2666666666,1248389.8740489383,3429707.0,402.0,0,0,0,0,448,528,1.379810747129082,1.5769265681475222,0.0,34.0,8.645161290322582,11.70056519175256,136.90322580645162,0,1,0,0,0,0,0,0,1.0,8.933333333333334,5.714285714285714,11.75,0,0,0,0,0,0,14,80,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38098-6,192.168.0.10,38098,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59098,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,186.13151037260144,50.76313919252767,29549.0,41686.77317807172,59026.0,72.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,0,0,0,0,64,32,33.842092795018445,16.921046397509222,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38072-6,192.168.0.10,38072,192.168.0.2,21,6,25/04/2025 08:06:24 PM,69325,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,158.6729174179589,43.2744320230797,34662.5,48928.253724203154,69260.0,65.0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,0,0,0,0,64,32,28.8496213487198,14.4248106743599,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38084-6,192.168.0.10,38084,192.168.0.2,21,6,25/04/2025 08:06:24 PM,69341,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,158.63630463939083,43.26444671983386,34670.5,48957.95220901299,69289.0,52.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,0,0,0,0,64,32,28.842964479889243,14.421482239944622,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38122-6,192.168.0.10,38122,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59647,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,184.41832782872567,50.29590758965246,29823.5,42094.77379081636,59589.0,58.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,0,0,0,0,64,32,33.530605059768305,16.765302529884153,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38064-6,192.168.0.10,38064,192.168.0.2,21,6,25/04/2025 08:06:24 PM,56574,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,194.43560646233252,53.02789267154523,28287.0,39916.17779798061,56512.0,62.0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,0,0,0,0,64,32,35.35192844769682,17.67596422384841,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38150-6,192.168.0.10,38150,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59338,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,185.3786780814992,50.55782129495433,29669.0,41836.679815683274,59252.0,86.0,86.0,86.0,0.0,86.0,86.0,0,0,0,0,0,0,0,0,0,64,32,33.70521419663622,16.85260709831811,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38188-6,192.168.0.10,38188,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59366,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,185.29124414648115,50.53397567631304,29683.0,41822.53768005954,59256.0,110.0,110.0,110.0,0.0,110.0,110.0,0,0,0,0,0,0,0,0,0,64,32,33.689317117542025,16.844658558771012,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38062-6,192.168.0.10,38062,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59527,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,184.79009525089455,50.39729870478943,29763.5,42021.23468557296,59477.0,50.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,0,0,0,0,64,32,33.59819913652628,16.79909956826314,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38174-6,192.168.0.10,38174,192.168.0.2,21,6,25/04/2025 08:06:24 PM,69606,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,158.03235353274144,43.099732781656755,34803.0,49138.26443821556,69549.0,57.0,57.0,57.0,0.0,57.0,57.0,0,0,0,0,0,0,0,0,0,64,32,28.733155187771168,14.366577593885584,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38132-6,192.168.0.10,38132,192.168.0.2,21,6,25/04/2025 08:06:24 PM,66362,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,165.75751182905879,45.206594135197854,33181.0,46867.03745704437,66321.0,41.0,41.0,41.0,0.0,41.0,41.0,0,0,0,0,0,0,0,0,0,64,32,30.137729423465235,15.068864711732617,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38190-6,192.168.0.10,38190,192.168.0.2,21,6,25/04/2025 08:06:24 PM,69810,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,157.57054863200116,42.97378599054577,34905.0,49296.65635720135,69763.0,47.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,64,32,28.649190660363846,14.324595330181923,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38160-6,192.168.0.10,38160,192.168.0.2,21,6,25/04/2025 08:06:24 PM,69799,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,157.59538102265074,42.98055846072293,34899.5,49291.70660973304,69754.0,45.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,0,0,0,0,64,32,28.653705640481956,14.326852820240978,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38068-6,192.168.0.10,38068,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59125,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,186.046511627907,50.7399577167019,29562.5,41715.764556100374,59060.0,65.0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,0,0,0,0,64,32,33.82663847780127,16.913319238900634,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38108-6,192.168.0.10,38108,192.168.0.2,21,6,25/04/2025 08:06:24 PM,65883,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,166.96264590258488,45.53526706434133,32941.5,46515.605386794654,65833.0,50.0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,0,0,0,0,64,32,30.35684470956089,15.178422354780444,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38138-6,192.168.0.10,38138,192.168.0.2,21,6,25/04/2025 08:06:24 PM,65995,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,166.67929388590045,45.45798924160921,32997.5,46596.21555984992,65946.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,0,0,0,0,0,64,32,30.30532616107281,15.152663080536405,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-38128-6,192.168.0.10,38128,192.168.0.2,21,6,25/04/2025 08:06:24 PM,59376,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,185.2600377256804,50.52546483427648,29688.0,41904.56206667718,59319.0,57.0,57.0,57.0,0.0,57.0,57.0,0,0,0,0,0,0,0,0,0,64,32,33.68364322285098,16.84182161142549,0.0,11.0,2.75,5.5,30.249999999999996,0,0,0,0,1,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,2,11,1,0,-1,502,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-55280-6,192.168.0.10,55280,192.168.0.2,21,6,25/04/2025 08:06:24 PM,10909577,14,16,78.0,188.0,15.0,0.0,5.571428571428572,6.813045018021121,34.0,0.0,11.75,14.401388821915754,24.3822469010485,2.7498774700430637,376192.3103448276,1016855.6968542117,3591524.0,13.0,1.0907988E7,839076.0,1437909.7295036174,3637835.0,745.0,1.0909577E7,727305.1333333334,1340320.2252863662,3591524.0,148.0,0,0,0,0,448,528,1.283276152686763,1.4666013173563008,0.0,34.0,8.580645161290324,11.655540009078335,135.8516129032258,0,1,0,0,0,0,0,0,1.0,8.866666666666667,5.571428571428571,11.75,0,0,0,0,0,0,14,78,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-55322-6,192.168.0.10,55322,192.168.0.2,21,6,25/04/2025 08:06:24 PM,10908650,14,16,77.0,188.0,16.0,0.0,5.5,6.722522420364821,34.0,0.0,11.75,14.401388821915754,24.29264849454332,2.750111150325659,376160.34482758614,1017967.2971569821,3600651.0,10.0,1.0907135E7,839010.3846153846,1437614.3886009292,3636472.0,1090.0,1.090865E7,727243.3333333333,1341961.2943653811,3600651.0,104.0,0,0,0,0,448,528,1.2833852034853075,1.4667259468403515,0.0,34.0,8.548387096774192,11.641416608177945,135.52258064516127,0,1,0,0,0,0,0,0,1.0,8.833333333333334,5.5,11.75,0,0,0,0,0,0,14,77,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-55324-6,192.168.0.10,55324,192.168.0.2,21,6,25/04/2025 08:06:24 PM,10919142,14,16,74.0,188.0,15.0,0.0,5.285714285714285,6.4142698058981855,34.0,0.0,11.75,14.401388821915754,23.994559279474522,2.747468619787159,376522.13793103443,1017844.0747650231,3591716.0,10.0,1.0917164E7,839781.8461538462,1437054.6438365316,3636018.0,1318.0,1.0919142E7,727942.7999999999,1341565.8649287515,3591716.0,423.0,0,0,0,0,448,528,1.2821520225673408,1.465316597219818,0.0,34.0,8.451612903225804,11.592637633939393,134.38924731182794,0,1,0,0,0,0,0,0,1.0,8.733333333333333,5.285714285714286,11.75,0,0,0,0,0,0,14,74,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-21-55294-6,192.168.0.10,55294,192.168.0.2,21,6,25/04/2025 08:06:24 PM,10949872,14,16,74.0,188.0,15.0,0.0,5.285714285714285,6.4142698058981855,34.0,0.0,11.75,14.401388821915754,23.9272203364569,2.7397580537927753,377581.79310344835,1024379.3529051201,3620524.0,17.0,1.0947518E7,842116.7692307692,1443754.736898443,3657248.0,1247.0,1.0949872E7,729991.4666666668,1350821.86511307,3620524.0,383.0,0,0,0,0,448,528,1.2785537584366284,1.4612042953561468,0.0,34.0,8.451612903225804,11.592637633939393,134.38924731182794,0,1,0,0,0,0,0,0,1.0,8.733333333333333,5.285714285714286,11.75,0,0,0,0,0,0,14,74,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,No Label
