Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.2-192.168.0.10-8180-60244-6,192.168.0.10,60244,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,66495,14,20,165.0,21860.0,165.0,0.0,11.785714285714285,44.098104915550024,4344.0,0.0,1093.0,1223.7873052213986,331227.91187307314,511.31664034889843,2015.0000000000005,10270.418714078798,59094.0,1.0,65550.0,5042.307692307692,16286.086599633727,59094.0,10.0,66495.0,3499.7368421052633,13625.760467430415,59645.0,1.0,0,0,0,0,448,656,210.542146026017,300.7744943228814,0.0,4344.0,629.2857142857142,1064.3368432814805,1132812.9159663867,0,1,0,0,0,0,0,0,1.0,647.7941176470588,11.785714285714286,1093.0,0,0,0,0,0,0,14,165,20,21860,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-25-48106-6,192.168.0.10,48106,192.168.0.2,25,6,24/04/2025 03:13:15 PM,437171,8,8,34.0,260.0,22.0,0.0,4.25,7.667184247539267,149.0,0.0,32.5,51.66098279027552,672.5057243046772,36.598950982567466,29144.733333333334,54837.10546371039,167820.0,10.0,429831.0,61404.428571428565,68821.03751968371,167820.0,735.0,437171.0,62453.0,68495.72539217319,168621.0,1261.0,0,0,0,0,256,272,18.299475491283733,18.299475491283733,0.0,149.0,17.294117647058822,37.58617549359464,1412.7205882352941,0,1,0,0,0,0,0,0,1.0,18.375,4.25,32.5,0,0,0,0,0,0,8,34,8,260,-1,91,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60228-6,192.168.0.10,60228,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,70183,4,9,215.0,8838.0,215.0,0.0,53.74999999999999,107.5,4344.0,0.0,982.0,1608.4713239594917,128991.35118191015,185.23004146303236,5848.583333333333,16831.4988446086,58672.0,1.0,68840.0,22946.666666666664,31352.029684429257,58672.0,12.0,70183.0,8772.875,20842.093159465945,59776.0,1.0,0,0,0,0,128,304,56.99385891170227,128.2361825513301,0.0,4344.0,646.642857142857,1346.4632650673482,1812963.3241758237,0,1,0,0,0,0,0,0,2.0,696.3846153846154,53.75,982.0,0,0,0,0,0,0,4,215,9,8838,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60254-6,192.168.0.10,60254,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,77339,4,9,188.0,8838.0,188.0,0.0,47.0,93.99999999999999,4344.0,0.0,982.0,1608.4713239594917,116706.96543787738,168.09113125331334,6444.916666666668,16635.853386631992,56329.0,1.0,76018.0,25339.333333333336,28582.639876913632,56329.0,11.0,77339.0,9667.375,20165.384796282535,56785.0,1.0,0,0,0,0,128,304,51.72034807794256,116.37078317537076,0.0,4344.0,644.7142857142858,1347.1482374357968,1814808.3736263737,0,1,0,0,0,0,0,0,2.0,694.3076923076923,47.0,982.0,0,0,0,0,0,0,4,188,9,8838,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-445-50160-6,192.168.0.10,50160,192.168.0.2,445,6,24/04/2025 03:13:16 PM,78974,2,4,184.0,0.0,184.0,0.0,92.0,130.10764773832474,0.0,0.0,0.0,0.0,2329.88072023704,75.9743713120774,15794.8,24706.26933998737,56859.0,27.0,56859.0,56859.0,0.0,56859.0,56859.0,78974.0,26324.666666666668,28866.559499416162,57356.0,270.0,0,0,0,0,64,144,25.32479043735913,50.64958087471826,0.0,184.0,26.285714285714285,69.54546303369781,4836.571428571428,0,1,0,0,0,0,0,0,2.0,30.666666666666668,92.0,0.0,0,0,0,0,0,0,2,184,4,0,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-111-940-6,192.168.0.10,940,192.168.0.2,111,6,24/04/2025 03:13:15 PM,163961,4,4,44.0,36.0,44.0,0.0,11.0,22.0,36.0,0.0,9.0,18.0,487.92090802080986,48.792090802080985,23423.0,41523.28445583273,103336.0,11.0,163418.0,54472.66666666667,51399.41277226165,103336.0,866.0,60614.0,20204.666666666664,34306.39553105708,59818.0,269.0,0,0,0,0,128,144,24.396045401040492,24.396045401040492,0.0,44.0,8.88888888888889,17.75136927425913,315.1111111111111,0,1,0,0,0,0,0,0,1.0,10.0,11.0,9.0,0,0,0,0,0,0,4,44,4,36,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-80-50282-6,192.168.0.10,50282,192.168.0.2,80,6,24/04/2025 03:13:16 PM,60535,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.038737920211446,60535.0,0.0,60535.0,60535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.519368960105723,16.519368960105723,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-22-33488-6,192.168.0.10,33488,192.168.0.2,22,6,24/04/2025 03:13:16 PM,117484,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.023594702257327,117484.0,0.0,117484.0,117484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.511797351128664,8.511797351128664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60262-6,192.168.0.10,60262,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,65348,3,5,178.0,1191.0,178.0,0.0,59.33333333333333,102.7683479157534,1191.0,0.0,238.2,532.6313922404499,20949.378710901634,122.42149721491093,9335.42857142857,21712.746309154776,58510.0,43.0,63394.0,31697.0,37919.3082479098,58510.0,4884.0,65348.0,16336.999999999998,29186.185522149575,60084.0,714.0,0,0,0,0,96,176,45.9080614555916,76.51343575931934,0.0,1191.0,152.11111111111111,394.00585162039295,155240.6111111111,0,1,0,0,0,0,0,0,1.0,171.125,59.333333333333336,238.2,0,0,0,0,0,0,3,178,5,1191,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60244-6,192.168.0.10,60244,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,66061,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.275048818516222,66061.0,0.0,66061.0,66061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15.137524409258111,15.137524409258111,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,479,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-445-50144-6,192.168.0.10,50144,192.168.0.2,445,6,24/04/2025 03:13:16 PM,174852,4,4,53.0,131.0,53.0,0.0,13.249999999999998,26.5,131.0,0.0,32.75,65.5,1052.3185322444124,45.75297966280054,24978.857142857145,44570.86160796301,113090.0,11.0,174357.0,58119.0,55475.192753157695,113090.0,2153.0,61751.0,20583.666666666664,33834.09148083237,59646.0,464.0,0,0,0,0,128,144,22.87648983140027,22.87648983140027,0.0,131.0,20.444444444444443,45.01141830444558,2026.027777777778,0,1,0,0,0,0,0,0,1.0,23.0,13.25,32.75,0,0,0,0,0,0,4,53,4,131,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-445-50160-6,192.168.0.10,50160,192.168.0.2,445,6,24/04/2025 03:13:16 PM,91081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95847652089898,91081.0,0.0,91081.0,91081.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.97923826044949,10.97923826044949,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60228-6,192.168.0.10,60228,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,163837,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31088215726606,81918.5,55204.533514014955,120954.0,42883.0,120954.0,120954.0,0.0,120954.0,120954.0,0,0,0,0,0,0,0,0,0,64,32,12.207254771510708,6.103627385755354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,615,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60262-6,192.168.0.10,60262,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,71528,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.961078179174592,71528.0,0.0,71528.0,71528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13.980539089587296,13.980539089587296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,519,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60254-6,192.168.0.10,60254,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,161632,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.560681053256783,80816.0,56234.78809420375,120580.0,41052.0,120580.0,120580.0,0.0,120580.0,120580.0,0,0,0,0,0,0,0,0,0,64,32,12.373787368837855,6.186893684418927,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,615,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.2-192.168.0.10-8180-60272-6,192.168.0.10,60272,192.168.0.2,8180,6,24/04/2025 03:13:16 PM,75065,6,10,169.0,8838.0,169.0,0.0,28.166666666666664,68.99396108839285,4344.0,0.0,883.8,1547.9495972271047,119989.34256977285,213.14860454272963,5004.333333333334,17694.764042614683,68882.0,1.0,73993.0,14798.6,30292.116702204883,68882.0,17.0,75065.0,8340.555555555555,23087.6440824476,69834.0,1.0,0,0,0,0,192,336,79.9307267035236,133.217877839206,0.0,4344.0,529.8235294117646,1240.7859522946592,1539549.7794117643,0,1,0,0,0,0,0,0,1.0,562.9375,28.166666666666668,883.8,0,0,0,0,0,0,6,169,10,8838,-1,108,1,0,0,0,0,0,0,0,0,0,No Label
